path,subtype,y,S1,S2,S3
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v5f151.png,cut,1,25.40672,0.000120,0.54378
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12v6f126.png,cut,1,28.04170,-0.000064,0.65907
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_3f66.png,cut,1,17.98185,0.000061,0.50717
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s3v6f123.png,cut,1,21.45064,-0.000007,0.50132
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12v6f34.png,cut,1,22.00290,-0.000049,0.63514
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v5f37.png,cut,1,10.11165,0.000020,0.50709
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10vHR_3f127.png,cut,1,11.17263,-0.000009,0.51123
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v5f64.png,cut,1,38.11553,0.000022,0.63554
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v6f95.png,cut,1,13.72239,-0.000097,0.55742
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v6f39.png,cut,1,8.25895,-0.000048,0.41235
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f74.png,cut,1,26.74531,0.000090,0.47347
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v6f44.png,cut,1,8.01858,0.000006,0.47855
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s3vHR_3f20.png,cut,1,-7.26007,-0.000036,0.12066
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8v6f92.png,cut,1,9.99368,-0.000057,0.49110
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v6f117.png,cut,1,11.33115,0.000151,0.33191
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15v5f40.png,cut,1,36.66159,0.000062,0.60138
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17vHR_3f102.png,cut,1,-6.48636,-0.000038,0.16021
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4v5f85.png,cut,1,16.71678,0.000056,0.51665
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8v6f161.png,cut,1,5.89712,-0.000036,0.44432
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20vHR_3f98.png,cut,1,9.96959,0.000010,0.44196
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v6f114.png,cut,1,7.49222,-0.000024,0.41656
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15v6f100.png,cut,1,27.75446,0.000022,0.60840
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_3f28.png,cut,1,2.82113,-0.000027,0.35107
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9v5f51.png,cut,1,18.98363,0.000163,0.39577
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v5f136.png,cut,1,23.69700,-0.000003,0.62622
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_3f27.png,cut,1,17.38611,0.000046,0.51684
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2vHR_3f20.png,cut,1,1.42349,-0.000026,0.32485
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v5f123.png,cut,1,8.01919,-0.000075,0.46849
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v5f166.png,cut,1,23.19327,0.000082,0.57764
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9v5f66.png,cut,1,20.69117,0.000154,0.45090
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v6f41.png,cut,1,21.32284,-0.000036,0.69759
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v5f76.png,cut,1,15.20048,0.000099,0.45187
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v6f124.png,cut,1,14.17837,-0.000117,0.52863
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v6f114.png,cut,1,33.36836,0.000012,0.70846
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v6f86.png,cut,1,26.41156,0.000016,0.69831
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_3f118.png,cut,1,6.83345,-0.000004,0.36623
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9v6f71.png,cut,1,14.74012,-0.000005,0.56073
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v5f14.png,cut,1,37.40949,0.000006,0.65136
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v5f41.png,cut,1,9.51218,-0.000025,0.33318
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v5f69.png,cut,1,0.31570,-0.000038,0.37135
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v6f110.png,cut,1,8.69638,0.000117,0.31636
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14v6f1.png,cut,1,29.57307,-0.000002,0.73071
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v6f106.png,cut,1,25.84179,0.000010,0.65680
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v6f194.png,cut,1,18.57847,0.000008,0.60544
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13vHR_3f26.png,cut,1,-8.89284,-0.000066,0.11285
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14v6f66.png,cut,1,27.35063,-0.000009,0.71698
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v6f58.png,cut,1,34.67797,0.000018,0.70660
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20vHR_3f9.png,cut,1,16.38917,0.000020,0.48820
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_3f9.png,cut,1,-5.83728,-0.000055,0.16888
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10vHR_3f31.png,cut,1,6.65189,-0.000018,0.44709
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4v5f29.png,cut,1,13.38385,0.000023,0.52862
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v5f185.png,cut,1,16.88451,0.000147,0.43483
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v5f115.png,cut,1,20.50594,0.000001,0.59793
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v6f136.png,cut,1,4.82036,0.000005,0.35288
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_3f6.png,cut,1,9.28415,-0.000027,0.44853
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8v5f65.png,cut,1,17.26301,0.000021,0.49808
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11v5f36.png,cut,1,-5.46601,-0.000077,0.18027
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13vHR_3f77.png,cut,1,-9.28316,-0.000057,0.10324
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f126.png,cut,1,27.20578,0.000122,0.50624
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v6f12.png,cut,1,5.98046,-0.000010,0.45016
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14v5f114.png,cut,1,16.14166,-0.000041,0.60190
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s3v6f103.png,cut,1,23.45170,-0.000017,0.53271
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v5f66.png,cut,1,37.49096,0.000015,0.63260
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v6f27.png,cut,1,-3.67872,0.000028,0.21917
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14v5f69.png,cut,1,14.44570,-0.000040,0.58087
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v6f165.png,cut,1,24.04843,0.000034,0.68609
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v5f8.png,cut,1,15.71541,0.000089,0.52649
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_3f48.png,cut,1,-5.25054,-0.000030,0.17547
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v5f17.png,cut,1,3.75500,-0.000024,0.43057
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_3f94.png,cut,1,23.49214,0.000099,0.53055
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12v5f7.png,cut,1,14.84362,-0.000046,0.51849
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v5f85.png,cut,1,16.54595,-0.000018,0.56880
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v6f64.png,cut,1,22.03232,-0.000005,0.62576
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12v6f114.png,cut,1,34.88953,-0.000056,0.69506
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v6f23.png,cut,1,19.71166,-0.000024,0.52290
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17vHR_3f87.png,cut,1,-4.83479,-0.000021,0.19291
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12v6f85.png,cut,1,26.23836,-0.000065,0.66430
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6v6f56.png,cut,1,17.57690,-0.000059,0.55388
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v6f53.png,cut,1,20.79427,-0.000028,0.71189
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9v5f41.png,cut,1,22.56752,0.000180,0.35578
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6v6f184.png,cut,1,10.88915,-0.000026,0.47098
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8v6f78.png,cut,1,11.35925,-0.000054,0.50412
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v6f150.png,cut,1,20.43366,-0.000015,0.69339
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v6f145.png,cut,1,23.38474,0.000001,0.65292
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v6f165.png,cut,1,21.29038,-0.000011,0.54394
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11v6f137.png,cut,1,-0.99700,-0.000061,0.28328
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v6f110.png,cut,1,7.20487,-0.000006,0.46311
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v6f120.png,cut,1,23.10421,0.000004,0.53104
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_3f9.png,cut,1,7.34352,0.000022,0.48929
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15vHR_3f81.png,cut,1,10.75015,-0.000051,0.39546
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v6f98.png,cut,1,17.21727,-0.000049,0.65015
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v6f69.png,cut,1,23.26696,-0.000021,0.70298
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v5f1.png,cut,1,17.26955,-0.000019,0.41074
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v6f113.png,cut,1,20.60978,-0.000018,0.51572
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v5f93.png,cut,1,16.82781,-0.000019,0.44250
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f63.png,cut,1,12.39543,0.000036,0.44336
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v6f60.png,cut,1,13.06542,-0.000056,0.47595
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v6f60.png,cut,1,12.45457,-0.000118,0.50395
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v6f84.png,cut,1,34.45081,0.000013,0.72847
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1vHR_3f79.png,cut,1,6.31550,0.000055,0.39518
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v6f49.png,cut,1,7.86974,-0.000001,0.47728
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_3f56.png,cut,1,-2.22921,-0.000043,0.27120
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9v6f92.png,cut,1,14.95060,-0.000006,0.56937
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15v5f42.png,cut,1,31.96918,0.000042,0.60214
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v6f148.png,cut,1,1.90256,0.000014,0.30175
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11v5f53.png,cut,1,-3.51025,-0.000069,0.22988
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v6f61.png,cut,1,14.72361,0.000011,0.56473
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v6f44.png,cut,1,15.64229,-0.000047,0.48310
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6vHR_3f33.png,cut,1,3.81260,0.000020,0.41793
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6v6f111.png,cut,1,14.08603,-0.000008,0.49736
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s3v5f142.png,cut,1,10.58105,-0.000008,0.42457
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s6v5f65.png,cut,1,22.28701,0.000088,0.58989
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v6f51.png,cut,1,0.88456,-0.000004,0.33364
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v5f51.png,cut,1,29.59632,0.000140,0.57991
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14vHR_3f5.png,cut,1,11.17149,-0.000032,0.56725
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v5f22.png,cut,1,13.63653,-0.000015,0.39732
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7vHR_3f43.png,cut,1,17.93993,0.000059,0.47528
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v5f135.png,cut,1,3.33941,-0.000071,0.38528
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v5f76.png,cut,1,2.50398,-0.000055,0.36820
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v5f118.png,cut,1,17.74676,0.000073,0.49470
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12v5f146.png,cut,1,18.74142,-0.000046,0.52618
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v5f90.png,cut,1,13.25820,0.000065,0.43894
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v6f79.png,cut,1,17.47128,-0.000043,0.64201
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8v5f16.png,cut,1,13.42872,0.000052,0.47729
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v6f96.png,cut,1,-1.87934,0.000004,0.26861
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v5f121.png,cut,1,20.51874,0.000082,0.49765
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14v5f140.png,cut,1,28.81727,-0.000015,0.64780
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_3f76.png,cut,1,-8.44582,-0.000021,0.09348
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v6f19.png,cut,1,-3.30537,0.000007,0.25242
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v5f72.png,cut,1,2.51380,-0.000063,0.37752
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v5f127.png,cut,1,17.43356,0.000063,0.50565
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4vHR_3f85.png,cut,1,5.83470,-0.000058,0.46065
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v5f30.png,cut,1,13.36926,0.000042,0.54183
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_3f41.png,cut,1,5.25730,-0.000074,0.41234
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v5f130.png,cut,1,20.23717,0.000204,0.37846
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v5f175.png,cut,1,14.30330,0.000167,0.41397
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v5f57.png,cut,1,1.34358,-0.000034,0.38769
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s18v5f123.png,cut,1,17.33081,-0.000017,0.39612
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v5f86.png,cut,1,6.94063,-0.000064,0.43794
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f78.png,cut,1,27.87862,0.000103,0.51740
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f70.png,cut,1,19.52328,0.000061,0.51362
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v5f53.png,cut,1,4.90419,-0.000027,0.46949
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12v6f136.png,cut,1,29.69071,-0.000064,0.67745
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11v6f54.png,cut,1,-4.79827,-0.000070,0.19472
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_3f37.png,cut,1,-0.43088,-0.000062,0.33457
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v5f60.png,cut,1,34.56458,0.000018,0.62888
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_3f101.png,cut,1,-3.53091,-0.000047,0.25007
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f81.png,cut,1,27.27778,0.000099,0.52131
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s14v5f45.png,cut,1,7.92274,-0.000051,0.50239
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v5f65.png,cut,1,2.97172,-0.000074,0.39185
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f66.png,cut,1,20.31871,0.000086,0.46619
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_3f6.png,cut,1,-2.72377,-0.000023,0.25143
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_3f34.png,cut,1,-5.04159,-0.000017,0.20104
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v5f97.png,cut,1,15.95324,0.000058,0.55664
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v6f27.png,cut,1,19.86818,-0.000032,0.53226
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11v6f71.png,cut,1,-6.14445,-0.000086,0.15825
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_3f66.png,cut,1,-8.02909,-0.000027,0.09863
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v5f78.png,cut,1,17.99302,0.000066,0.51834
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11vHR_3f132.png,cut,1,-4.55937,-0.000026,0.17857
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11v5f51.png,cut,1,-0.55036,-0.000073,0.25671
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v6f144.png,cut,1,7.10006,0.000020,0.34806
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9v5f107.png,cut,1,12.20362,0.000130,0.39834
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_3f7.png,cut,1,5.88837,-0.000025,0.39160
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v6f97.png,cut,1,9.48747,0.000134,0.31906
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s5v6f5.png,cut,1,3.57625,-0.000013,0.42165
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v6f54.png,cut,1,12.99623,-0.000116,0.50308
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4v6f72.png,cut,1,18.63993,-0.000051,0.59351
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v6f174.png,cut,1,31.38014,-0.000001,0.73067
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s10v6f25.png,cut,1,-6.44151,0.000021,0.14918
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s13v5f77.png,cut,1,1.15613,-0.000032,0.33797
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v6f105.png,cut,1,16.67540,0.000120,0.43293
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v6f1.png,cut,1,14.98812,-0.000045,0.60274
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20v6f45.png,cut,1,34.68751,-0.000010,0.67238
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8v5f6.png,cut,1,20.45377,0.000020,0.57447
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16vHR_3f108.png,cut,1,-1.99092,-0.000064,0.28266
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s7v5f97.png,cut,1,24.35712,0.000115,0.48102
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v6f26.png,cut,1,3.99407,0.000020,0.32885
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s15v6f102.png,cut,1,27.09171,0.000049,0.59217
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s17v5f159.png,cut,1,7.09289,-0.000080,0.44758
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v6f154.png,cut,1,9.06852,0.000005,0.38372
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9v5f58.png,cut,1,21.79670,0.000119,0.54469
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v5f34.png,cut,1,16.81079,0.000164,0.43931
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19v5f11.png,cut,1,15.11083,0.000047,0.48537
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s19vHR_3f7.png,cut,1,19.43883,0.000045,0.52368
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_3f53.png,cut,1,12.55149,-0.000027,0.47078
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_3f69.png,cut,1,2.60493,-0.000006,0.36417
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v5f68.png,cut,1,22.83520,-0.000010,0.62305
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_3f42.png,cut,1,2.46207,-0.000028,0.32199
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s11v6f134.png,cut,1,-1.96878,-0.000064,0.25092
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s3v6f149.png,cut,1,19.96366,-0.000032,0.54714
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20vHR_3f26.png,cut,1,7.35809,-0.000007,0.43588
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s16v6f160.png,cut,1,22.09356,-0.000007,0.61515
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s8vHR_3f89.png,cut,1,15.14603,0.000005,0.44344
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s20vHR_3f99.png,cut,1,8.87407,-0.000002,0.45087
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s12vHR_3f6.png,cut,1,-9.11777,-0.000063,0.10097
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s4v5f55.png,cut,1,15.33611,0.000024,0.55197
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s2v6f70.png,cut,1,9.58839,0.000011,0.38054
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s1v6f31.png,cut,1,10.38814,0.000108,0.37267
/mnt/d1/data/CASIA-FASD/casia-fasd/train/spoof/s9vHR_3f87.png,cut,1,-3.28265,-0.000051,0.24557
